Time (Sec);S1;S7;S49;S47;S25;S41;S46;S48;S24;S2;S51;S33;S34;S50;S35;S17;S26;S43;S18;S20;S11;S42;
42360.426999994466;19140.838595996847;19145.521764799465;19086.57173438015;19110.013980788586;19127.641779193706;19141.559780796426;19102.745316809032;19109.552089588484;19126.921087990893;19129.303359995203;19065.330831975363;19142.04424319652;19147.620655996747;19066.391300775613;19151.476971199685;19141.951111999333;19141.747251199326;19151.419313599683;19127.9855327912;19127.325576793606;18989.892638389585;19147.773739996534;
42421.061999994396;19140.804943996845;19145.497054399464;19086.446919980117;19109.875171188556;19127.6057591937;19141.516556796418;19102.63457760905;19109.463900788465;19126.867244790876;19129.252931995194;19065.20185117533;19142.015527196516;19147.56691279673;19066.209347175565;19151.454319999684;19141.91610559933;19141.722540799325;19151.404899199682;19127.949512791194;19127.23912879359;18989.56365918956;19147.76606239653;
42480.42699999431;19140.78333199684;19145.466166399463;19086.288879980075;19109.769975988533;19127.548127193688;19141.47333279641;19102.50850880907;19109.366841588442;19126.77521359085;19129.166483995177;19064.983175975274;19141.99381519651;19147.520847196716;19065.99253437551;19151.435787199684;19141.87492159933;19141.681356799323;19151.38842559968;19127.888091991175;19127.152680793573;18989.188991989548;19147.750707196526;
42543.02599999423;19140.761719996837;19145.449692799462;19086.203841580053;19109.647614388505;19127.51210719368;19141.4301087964;19102.402116809088;19109.263492788417;19126.73919359084;19129.132831995175;19064.880657575246;19141.965099196506;19147.4746815967;19065.735030375443;19151.415195199683;19141.82550079933;19141.660764799322;19151.36989279968;19127.795960791147;19127.066232793557;18988.87290078953;19147.729095196522;
42601.06199999423;19140.740107996833;19145.437337599462;19086.141785580036;19109.54869278848;19127.45447519367;19141.401292796396;19102.3183760091;19109.199446388404;19126.67767279082;19129.112640795174;19064.7031471752;19141.950691196504;19147.428715996688;19065.632511975415;19151.398721599682;19141.804908799328;19141.62781759932;19151.35959679968;19127.75994079114;19127.03021279355;18988.624059189522;19147.72189119652;
42661.0619999942;19140.719916796832;19145.41468639946;19086.024207980005;19109.484646388468;19127.368027193654;19141.386884796393;19102.22022080912;19109.167135988395;19126.585541590794;19129.055008795163;19064.445643175135;19141.9362831965;19147.407103996684;19065.46074877537;19151.38842559968;19141.771961599326;19141.57839679932;19151.35341919968;19127.69851999112;19126.96879199353;18988.332339189517;19147.71421359652;
42720.4269999942;19140.698304796828;19145.39821279946;19085.947694379982;19109.436819188457;19127.332007193647;19141.37247679639;19102.14105600913;19109.126774388387;19126.493510390766;19129.02135679516;19064.267574375088;19141.914571196496;19147.399899996683;19065.274155175324;19151.38018879968;19141.736955199325;19141.543390399318;19151.34724159968;19127.606388791093;19126.932771993525;18988.097087989514;19147.706535996516;
42783.15799999417;19140.676692796824;19145.37556159946;19085.82895677995;19109.380595188442;19127.310395193643;19141.350764796385;19102.061662409145;19109.05339998837;19126.45749039076;19128.96372479515;19064.180444775066;19141.88585519649;19147.39222239668;19065.111475175283;19151.36989279968;19141.706067199324;19141.526916799317;19151.33488639968;19127.514257591065;19126.91115999352;18987.861134389506;19147.68350319651;
42840.42699999411;19140.656501596823;19145.34467359946;19085.67207677991;19109.28332318842;19127.28878319364;19141.307640796378;19101.96396480916;19108.97396478835;19126.39606959074;19128.877276795134;19064.058455975035;19141.864143196486;19147.35383439667;19064.94879517524;19151.35341919968;19141.675179199323;19141.504265599317;19151.32047199968;19127.422126391037;19126.889547993516;18987.570819189496;19147.676299196508;
42900.42699999403;19140.59886959681;19145.303489599457;19085.458515179853;19109.134254388387;19127.267171193635;19141.278824796373;19101.861920009178;19108.909689588338;19126.360049590734;19128.790828795118;19063.979851175012;19141.818077596472;19147.307768796654;19064.814668775205;19151.32870879968;19141.648409599322;19141.487791999316;19151.31017599968;19127.38610639103;19126.831915993505;18987.267615989476;19147.668621596506;
42964.115999993934;19140.562849596805;19145.268483199456;19085.285086379805;19109.04629438837;19127.24555919363;19141.26441679637;19101.76994240919;19108.854167988324;19126.33843759073;19128.7043807951;19063.916635174995;19141.789361596468;19147.28615679665;19064.59832957515;19151.31429439968;19141.60722559932;19141.475436799316;19151.29987999968;19127.32468559101;19126.745367993488;18986.99440318945;19147.6470095965;
43020.42699999383;19140.5412375968;19145.237595199455;19085.127046379763;19108.997307188358;19127.18792719362;19141.242804796366;19101.66286400921;19108.806111988313;19126.27701679071;19128.617932795085;19063.73912477495;19141.76622879646;19147.27895279665;19064.340825575084;19151.30605759968;19141.55780479932;19141.442489599314;19151.29164319968;19127.232554390983;19126.659019993473;18986.676204789434;19147.6393319965;
43080.65899999373;19140.48350559679;19145.196411199453;19084.913484779707;19108.941785588344;19127.151907193613;19141.199580796358;19101.54686240923;19108.692131188287;19126.240996790704;19128.53148479507;19063.636606374923;19141.737512796455;19147.271748796647;19064.083321575017;19151.29576159968;19141.508383999317;19141.421897599314;19151.273110399678;19127.140423190955;19126.572571993456;18986.331527989412;19147.616299196492;
43141.06199999369;19140.447585596783;19145.175819199452;19084.81353117968;19108.901652788336;19127.13029519361;19141.15635679635;19101.448249609246;19108.54443518825;19126.179475990684;19128.497832795067;19063.514617574892;19141.723104796452;19147.264544796646;19063.89625437497;19151.289583999678;19141.473377599315;19141.399246399313;19151.248399999677;19127.048291990926;19126.53655199345;18986.03840318942;19147.570233596478;
43200.65899999362;19140.38985359677;19145.14287199945;19084.639271979635;19108.869342388327;19127.108683193605;19141.127540796344;19101.36428000926;19108.46336638823;19126.14355599068;19128.440200795056;19063.43601277487;19141.70869679645;19147.256867196644;19063.686577574914;19151.283406399678;19141.432193599314;19141.382772799312;19151.233985599676;19126.956160790898;19126.47891999344;18985.78885918941;19147.54720079647;
43260.42699999351;19140.353933596765;19145.10786559945;19084.465843179587;19108.772070388306;19127.0870711936;19141.11313279634;19101.267268809275;19108.423233588223;19126.08213519066;19128.35375279504;19063.31402397484;19141.686984796444;19147.218479196632;19063.504623974866;19151.266932799677;19141.397187199313;19141.36012159931;19151.227807999676;19126.92014079089;19126.392471993422;18985.500651189388;19147.53999679647;
43323.15799999351;19140.333742396764;19145.09139199945;19084.381964779564;19108.684110388287;19127.065459193596;19141.091420796336;19101.194052809285;19108.37470398821;19126.046115190653;19128.320100795037;19063.226894374817;19141.65826879644;19147.196867196628;19063.36771997483;19151.252518399677;19141.37041759931;19141.34364799931;19151.219571199676;19126.858719990872;19126.356451993415;18985.28320478937;19147.532319196467;
43381.06199999348;19140.313551196763;19145.07903679945;19084.321068779547;19108.651799988278;19127.043847193592;19141.04829679633;19101.129760009295;19108.246297588183;19125.984594390633;19128.299909595036;19063.113903974787;19141.643860796437;19147.189189596626;19063.28059037481;19151.246340799677;19141.35394399931;19141.32099679931;19151.196919999675;19126.822699990866;19126.33483999341;18985.092236789358;19147.493931196455;
43440.42699999344;19140.29193919676;19145.06668159945;19084.25901277953;19108.554527988257;19126.98621519358;19141.019480796323;19101.027257609312;19108.123935988155;19125.892563190606;19128.279718395035;19062.89522877473;19141.622148796432;19147.150801596614;19063.161852774778;19151.229867199676;19141.33129279931;19141.27981279931;19151.176327999674;19126.80108799086;19126.2772079934;18984.78762878935;19147.44786559644;
43503.025999993355;19140.271747996758;19145.044030399447;19084.1414351795;19108.43216638823;19126.950195193574;19140.99786879632;19100.930017609327;19108.05219518814;19125.8565431906;19128.222086395024;19062.792710374702;19141.593432796428;19147.1046359966;19062.95356477472;19151.209275199675;19141.29010879931;19141.259220799308;19151.163972799674;19126.739667190843;19126.190759993384;18984.49871838933;19147.426253596437;
43562.141999993335;19140.257339996755;19145.029615999447;19084.07052477948;19108.360425588213;19126.92858319357;19140.976256796315;19100.870300809336;19108.004367988127;19125.83341039059;19128.186066395017;19062.728334374686;19141.571820796424;19147.083123996596;19062.842521574694;19151.196919999675;19141.269516799308;19141.246865599307;19151.155735999673;19126.710851190837;19126.147535993376;18984.321340789313;19147.419049596436;
43622.72199999332;19140.243879196754;19145.019319999446;19084.017094379466;19108.312598388202;19126.892563193564;19140.95464479631;19100.82499840934;19107.956540788116;19125.804694390587;19128.165875195016;19062.63351037466;19141.55010879642;19147.075919996594;19062.79529597468;19151.188683199674;19141.259220799308;19141.228332799306;19151.147499199673;19126.703173590835;19126.11871999337;18984.186841589297;19147.411845596434;
43683.1579999933;19140.237148796754;19145.011083199446;19083.978020779454;19108.271763188193;19126.863747193558;19140.94734079631;19100.78289920935;19107.93239838811;19125.78933919058;19128.144263195012;19062.569363174644;19141.535800796417;19147.06824239659;19062.71399837466;19151.182505599674;19141.244806399307;19141.215977599306;19151.143380799673;19126.672463190826;19126.097107993366;18984.061718389294;19147.404167996432;
43744.707999993276;19140.22274079675;19144.998727999446;19083.914804779437;19108.247849588188;19126.849339193555;19140.925828796306;19100.741715209355;19107.892265588103;19125.760523190576;19128.115347195006;19062.506147174627;19141.521392796414;19147.06824239659;19062.635393574637;19151.178387199674;19141.228332799306;19141.203622399305;19151.137203199673;19126.64364719082;19126.06829199336;18983.93940478928;19147.404167996432;
43802.21899999328;19140.21543679675;19144.986372799445;19083.85158877942;19108.152195188166;19126.82052319355;19140.918624796304;19100.690692809363;19107.84280478809;19125.74516799057;19128.079427195;19062.44199997461;19141.485372796407;19147.046630396588;19062.60378557463;19151.161913599673;19141.222155199306;19141.191267199305;19151.128966399672;19126.63644319082;19126.053883993358;18983.78780318927;19147.381135196425;
43860.496999993265;19140.201128796747;19144.974017599445;19083.788372779403;19108.103665588154;19126.81331919355;19140.895591996297;19100.64424640937;19107.79311518808;19125.716351990566;19128.050611194994;19062.386478374596;19141.463660796402;19147.038952796585;19062.548263974615;19151.153676799673;19141.211859199306;19141.180971199305;19151.120729599672;19126.622035190816;19126.032271993354;18983.64979198926;19147.373457596423;
43921.156999993254;19140.186720796744;19144.961662399444;19083.725156779386;19108.072057588146;19126.791607193543;19140.873979996293;19100.607180809377;19107.761507188072;19125.70099679056;19128.02179519499;19062.32955197458;19141.4421487964;19147.038952796585;19062.477124774596;19151.147499199673;19141.197444799305;19141.170675199304;19151.11455199967;19126.614357590814;19125.989047993346;18983.539663989253;19147.373457596423;
43980.28899999323;19140.15790479674;19144.943129599444;19083.63033277936;19107.95832158812;19126.76289119354;19140.85236799629;19100.53304960939;19107.71345118806;19125.672180790556;19127.985775194982;19062.250947174558;19141.406128796392;19147.008242396576;19062.364219174568;19151.128966399672;19141.176852799304;19141.154201599304;19151.10631519967;19126.583547190803;19125.945823993337;18983.31940798924;19147.36577999642;
44047.99999999321;19140.129088796733;19144.926655999443;19083.54320317934;19107.8788863881;19126.748483193536;19140.830755996285;19100.472875209398;19107.66562398805;19125.65682559055;19127.956859194976;19062.202188774547;19141.377312796387;19146.986630396572;19062.251915174536;19151.11455199967;19141.154201599304;19141.145964799303;19151.09807839967;19126.545259190792;19125.90259999333;18983.140625589225;19147.35857599642;
44100.5929999932;19140.121884796732;19144.916359999443;19083.496206379325;19107.854972788096;19126.741279193535;19140.823551996284;19100.436038409403;19107.641481588045;19125.61843759054;19127.92814319497;19062.13735517453;19141.370108796385;19146.97942639657;19062.15709117451;19151.11043359967;19141.135668799303;19141.133609599303;19151.09395999967;19126.523547190787;19125.85937599332;18983.031199989215;19147.350898396417;
44161.45699999314;19140.085864796725;19144.895767999442;19083.387727979298;19107.81483998809;19126.676443193523;19140.77748639627;19100.343603209418;19107.56694718803;19125.533983990514;19127.89449119497;19061.927907174475;19141.34839679638;19146.97942639657;19062.006745574472;19151.10425599967;19141.106839999302;19141.0924255993;19151.08160479967;19126.502035190784;19125.780131993306;18982.756582389204;19147.350898396417;
44223.15799999309;19140.065673596724;19144.88341279944;19083.32683197928;19107.758615988074;19126.640423193516;19140.73416239626;19100.26512480943;19107.47875838801;19125.441852790485;19127.874299994968;19061.74131357443;19141.319680796376;19146.971748796568;19061.91961597445;19151.09395999967;19141.0903663993;19141.0574191993;19151.06719039967;19126.48042319078;19125.7441119933;18982.52343838919;19147.343220796414;
44283.15799999301;19140.04406159672;19144.87105759944;19083.264775979264;19107.668564788055;19126.61881119351;19140.690938396252;19100.185731209443;19107.39932318799;19125.349721590457;19127.854108794967;19061.578633574387;19141.305272796373;19146.933360796556;19061.822471974425;19151.07954559967;19141.0718335993;19141.0265311993;19151.05277599967;19126.434357590766;19125.722499993295;18982.287484789187;19147.336016796413;
44340.848999992966;19139.99353359671;19144.84016959944;19083.10673597922;19107.570590388033;19126.5611791935;19140.662222396248;19100.08826240946;19107.335276787977;19125.31370159045;19127.796476794956;19061.44450717435;19141.29086479637;19146.887295196542;19061.659791974384;19151.06307199967;19141.0409455993;19140.999761599298;19151.04247999967;19126.342226390738;19125.70088799329;18981.99787198917;19147.32881279641;
44403.1439999929;19139.957613596704;19144.80516319944;19082.933307179173;19107.472615988012;19126.525159193494;19140.640610396244;19099.999945609474;19107.287220787966;19125.292089590446;19127.70992879494;19061.357377574328;19141.276456796368;19146.841229596528;19061.497111974342;19151.04659839967;19141.0100575993;19140.983287999297;19151.03424319967;19126.25009519071;19125.679275993287;18981.735439989156;19147.32113519641;
44460.848999992835;19139.89988159669;19144.778393599438;19082.792747179137;19107.36742078799;19126.467527193483;19140.611794396238;19099.89744320949;19107.206151987946;19125.230668790427;19127.676376794938;19061.188391974283;19141.254844796364;19146.795163996514;19061.3344319743;19151.02806559967;19140.979169599297;19140.950340799296;19151.019828799668;19126.15796399068;19125.657663993283;18981.43083198915;19147.298102396402;
44520.848999992784;19139.813433596675;19144.737209599436;19082.58771037908;19107.255547187964;19126.431507193476;19140.597386396235;19099.795856009507;19107.16579038794;19125.19464879042;19127.618744794927;19061.077348774255;19141.211620796355;19146.77355199651;19061.17175197426;19151.009532799668;19140.948281599296;19140.929748799295;19151.013651199668;19126.065832790653;19125.63605199328;18981.129033589124;19147.2904247964;
44581.45699999275;19139.77751359667;19144.702203199435;19082.405756779033;19107.175883187945;19126.373875193465;19140.57577439623;19099.702963209522;19107.067097587915;19125.1332279904;19127.53229679491;19060.90883677421;19141.168296796346;19146.765874396508;19061.093147174237;19150.995118399667;19140.931807999295;19140.896801599294;19150.997177599667;19126.029812790646;19125.614439993275;18980.85301118911;19147.252036796388;
44641.456999992704;19139.755901596665;19144.671315199434;19082.24771677899;19107.036583987912;19126.33785519346;19140.532550396223;19099.589936009543;19106.91940158788;19125.097207990395;19127.445848794894;19060.806318374183;19141.125072796338;19146.727486396496;19060.971158374206;19150.972467199666;19140.909156799295;19140.876209599293;19150.972467199666;19126.008200790642;19125.553019193256;18980.51700798911;19147.205971196374;
44701.456999992646;19139.73428959666;19144.640427199432;19082.08967677895;19106.888887987876;19126.280223193447;19140.503734396218;19099.472790409563;19106.79703998785;19125.035787190376;19127.359400794878;19060.62880797414;19141.08184879633;19146.68142079648;19060.884028774184;19150.947756799666;19140.892683199294;19140.843262399292;19150.951875199666;19125.986588790638;19125.51699919325;18980.168819189104;19147.15990559636;
44763.14399999253;19139.712677596657;19144.60953919943;19081.931636778907;19106.766526387848;19126.24420319344;19140.489326396215;19099.36983040958;19106.69906558783;19124.943655990348;19127.27285279486;19060.451212774093;19141.053132796325;19146.635355196468;19060.771038374154;19150.927164799665;19140.870031999293;19140.80825599929;19150.935401599665;19125.92516799062;19125.495387193245;18979.862806389097;19147.113839996346;
44822.446999992484;19139.691065596653;19144.57865119943;19081.773596778865;19106.668551987827;19126.18268239342;19140.46771439621;19099.2632096096;19106.593870387806;19124.90763599034;19127.186504794845;19060.305310374057;19141.038724796323;19146.589289596453;19060.628387174118;19150.910691199664;19140.843262399292;19140.78148639929;19150.916868799664;19125.889147990612;19125.437755193234;18979.546012789076;19147.06777439633;
44883.16899999246;19139.66945359665;19144.56217759943;19081.68808477884;19106.570577587805;19126.146762393415;19140.438898396205;19099.18473120961;19106.505910387787;19124.886023990337;19127.152852794843;19060.226705574034;19141.02431679632;19146.54322399644;19060.491483174083;19150.894217599664;19140.81649279929;19140.76501279929;19150.902454399664;19125.827627190592;19125.401735193227;18979.31286878906;19147.046162396327;
44940.848999992384;19139.611721596637;19144.53952639943;19081.57903197881;19106.472603187784;19126.089130393404;19140.4172863962;19099.082228809628;19106.458083187776;19124.824603190318;19127.132661594842;19060.04919517399;19141.009908796317;19146.497158396425;19060.273281574027;19150.877743999663;19140.77530879929;19140.732065599288;19150.894217599664;19125.735595990565;19125.344103193216;18979.00826078905;19147.038958396326;
45001.456999992355;19139.57580159663;19144.512756799428;19081.436380778774;19106.400862387767;19126.002682393388;19140.388470396196;19098.974921609646;19106.40185918776;19124.78858319031;19127.07502959483;19059.87576637394;19140.988196796312;19146.47554639642;19060.01113757396;19150.865388799662;19140.725887999288;19140.697059199287;19150.883921599663;19125.643464790537;19125.251971993188;18978.68935998904;19147.031280796324;
45061.4569999923;19139.55561039663;19144.496283199427;19081.36055357875;19106.321198387748;19125.96666239338;19140.36685839619;19098.88225760966;19106.35380318775;19124.727162390293;19127.04137759483;19059.729863973906;19140.944972796304;19146.46786879642;19059.753633573895;19150.850974399662;19140.676467199286;19140.670289599286;19150.875684799663;19125.55133359051;19125.16552399317;18978.414039989028;19147.02360319632;
45121.456999992246;19139.533998396626;19144.473631999426;19081.24181597872;19106.181899187715;19125.90903039337;19140.338042396186;19098.77952640968;19106.289527987738;19124.635031190264;19126.983745594818;19059.52018717385;19140.901748796296;19146.429480796407;19059.651115173867;19150.82832319966;19140.655875199285;19140.629105599284;19150.865388799662;19125.515313590502;19125.129503993165;18978.108729589017;19147.01592559632;
45183.143999992186;19139.513807196625;19144.442743999425;19081.084935978677;19106.059537587687;19125.873010393363;19140.316430396182;19098.667414409698;19106.190835187714;19124.542899990236;19126.8971975948;19059.333593573803;19140.87303279629;19146.383415196393;19059.532377573836;19150.80773119966;19140.633223999284;19140.594099199283;19150.848915199662;19125.493701590498;19125.071871993154;18977.77553598901;19146.977537596307;
45240.84899999209;19139.456075196613;19144.401559999424;19080.87137437862;19105.98779678767;19125.815378393352;19140.273206396174;19098.547065609717;19106.085852787688;19124.450768790208;19126.810849594785;19059.115391973748;19140.851420796287;19146.36180319639;19059.374337573794;19150.79537599966;19140.602335999283;19140.55291519928;19150.83038239966;19125.472089590494;19124.985423993137;18977.417971188985;19146.9545047963;
45303.14399999201;19139.420155196607;19144.366553599422;19080.697945578573;19105.931572787656;19125.779358393345;19140.229982396166;19098.449825609732;19105.99719038767;19124.35863759018;19126.724301594768;19058.937796773702;19140.82260479628;19146.354125596386;19059.216297573752;19150.78507999966;19140.571447999282;19140.51790879928;19150.81596799966;19125.45047759049;19124.89897599312;18977.129060788964;19146.946827196298;
45360.367999992;19139.405747196604;19144.354198399422;19080.636591978557;19105.883745587646;19125.764950393343;19140.19396239616;19098.38988000974;19105.925220787653;19124.312571990165;19126.697479994767;19058.84787357368;19140.81540079628;19146.332513596382;19059.120313573727;19150.77684319966;19140.55291519928;19140.50143519928;19150.80361279966;19125.427444790483;19124.85565199311;18976.950980788955;19146.939149596295;
45422.96199999196;19139.3913391966;19144.34596159942;19080.588764778546;19105.835918387635;19125.74333839334;19140.157942396152;19098.33451040975;19105.853479987636;19124.26640639015;19126.683071994765;19058.750729573654;19140.793788796276;19146.32530959638;19059.041708773704;19150.76860639966;19140.53644159928;19140.48290239928;19150.79125759966;19125.398628790477;19124.826935993107;18976.78649118894;19146.931945596294;
45480.09599999194;19139.362523196596;19144.32948799942;19080.510159978523;19105.819699187632;19125.714522393333;19140.129126396147;19098.293326409756;19105.797729587623;19124.237690390146;19126.65425599476;19058.66359997363;19140.786584796275;19146.32530959638;19059.009871973696;19150.76654719966;19140.53026399928;19140.46642879928;19150.78096159966;19125.390851190474;19124.812527993105;18976.664177588926;19146.92426799629;
45542.47199999195;19139.355319196595;19144.31919199942;19080.45602717851;19105.787388787623;19125.70011439333;19140.114718396144;19098.25648960976;19105.773815987617;19124.21465759014;19126.627334394758;19058.615443173618;19140.772176796272;19146.31763199638;19058.922742373674;19150.76036959966;19140.51379039928;19140.456132799278;19150.77684319966;19125.36213519047;19124.783611993098;18976.55475198892;19146.92426799629;
45602.43699999192;19139.340911196592;19144.31301439942;19080.4251215785;19105.745851187614;19125.685706393328;19140.08590239614;19098.20546720977;19105.709540787604;19124.168491990124;19126.620603994757;19058.525993573596;19140.76497279627;19146.302276796374;19058.859068773658;19150.75419199966;19140.50143519928;19140.439659199277;19150.76654719966;19125.346779990465;19124.754895993094;18976.403150388913;19146.91659039629;
45662.22699999189;19139.33370719659;19144.30683679942;19080.39397117849;19105.674110387597;19125.64968639332;19140.078698396137;19098.149868809778;19105.660553587593;19124.12242639011;19126.607143194757;19058.404935973565;19140.743360796267;19146.28066479637;19058.78701437364;19150.741836799658;19140.48702079928;19140.417007999276;19150.75831039966;19125.308391990453;19124.74048799309;18976.2379583889;19146.893557596282;
45722.01699999188;19139.297687196584;19144.29448159942;19080.330983978474;19105.650196787592;19125.620870393315;19140.04988239613;19098.099075209786;19105.612726387582;19124.076360790095;19126.600412794756;19058.300097573538;19140.736156796265;19146.27346079637;19058.699884773618;19150.737718399658;19140.47054719928;19140.396415999276;19150.75007359966;19125.279575990447;19124.711671993085;18976.08705918889;19146.893557596282;
45781.04099999186;19139.26887119658;19144.28212639942;19080.268699178458;19105.60166718758;19125.60636239331;19140.03547439613;19098.053315209792;19105.580889587574;19124.04764479009;19126.586951994756;19058.23688157352;19140.71454479626;19146.265783196366;19058.612755173595;19150.729481599657;19140.454073599278;19140.384060799275;19150.743895999658;19125.265167990445;19124.668447993077;18975.951155188875;19146.88587999628;
45841.70199999185;19139.261667196577;19144.27594879942;19080.23709117845;19105.593972787578;19125.577646393307;19140.028270396127;19098.0203680098;19105.531428787563;19124.024511990083;19126.572543994753;19058.1643375735;19140.70734079626;19146.265783196366;19058.534150373573;19150.727422399657;19140.437599999277;19140.369646399275;19150.735659199658;19125.257963990443;19124.618019993068;18975.853212788876;19146.862847196273;
45901.9749999918;19139.247259196574;19144.26359359942;19080.17479037843;19105.52059838756;19125.556034393303;19139.999454396122;19097.960422409808;19105.48360158755;19123.99579599008;19126.54562239475;19058.08490237348;19140.685728796256;19146.24275039636;19058.43863997355;19150.715067199657;19140.419067199276;19140.355231999274;19150.727422399657;19125.234931190436;19124.57479599306;18975.67513278886;19146.86274719627;
45960.06899999179;19139.23285119657;19144.25535679942;19080.13641917842;19105.446766387544;19125.520014393296;19139.98504639612;19097.876224009822;19105.442766387543;19123.942052790062;19126.53216159475;19057.955921573448;19140.678524796254;19146.204262396346;19058.189059173485;19150.702711999656;19140.371705599275;19140.330521599273;19150.721244799657;19125.15047759041;19124.488347993043;18975.424886388857;19146.85516959627;
46020.06899999176;19139.21265999657;19144.234764799417;19080.027009578393;19105.33257278752;19125.498402393292;19139.94182239611;19097.778984009838;19105.33825758752;19123.849921590034;19126.48173359474;19057.793241573407;19140.65691279625;19146.158196796332;19058.086540773456;19150.684179199656;19140.351113599274;19140.299633599272;19150.702711999656;19125.114457590404;19124.452327993036;18975.135975988844;19146.832136796264;
46080.06899999172;19139.191047996566;19144.218291199417;19079.95049597837;19105.18771838749;19125.476790393288;19139.913006396106;19097.677168009854;19105.273982387505;19123.757790390006;19126.44808159474;19057.630561573365;19140.613688796242;19146.112131196318;19057.909030373412;19150.659468799655;19140.318166399273;19140.26874559927;19150.692415999656;19125.053036790385;19124.394695993025;18974.83347518883;19146.82445919626;
46140.06899999164;19139.133415996555;19144.185343999416;19079.776236778325;19105.04286398746;19125.43356639328;19139.898598396103;19097.57535200987;19105.241671987496;19123.665659189977;19126.390449594728;19057.436273573316;19140.570464796234;19146.066065596304;19057.806511973384;19150.634758399654;19140.297574399272;19140.23167999927;19150.686238399656;19125.017016790378;19124.35867599302;18974.530974388806;19146.81678159626;
46200.068999991556;19139.04696799654;19144.135923199414;19079.523372778258;19104.92050238743;19125.347118393263;19139.8769863961;19097.45019840989;19105.193615987486;19123.57352798995;19126.30400159471;19057.17876957325;19140.54164879623;19146.01999999629;19057.687774373353;19150.614166399653;19140.27492319927;19140.182259199268;19150.678001599656;19124.995404790374;19124.301043993008;18974.159116788782;19146.809103996256;
46260.16699999156;19139.013315996537;19144.115331199413;19079.42456317823;19104.864980787417;19125.311098393257;19139.83376239609;19097.3685168099;19105.081055987463;19123.537507989942;19126.27034959471;19057.07625117322;19140.527240796226;19145.998487996287;19057.52973437331;19150.603870399653;19140.24403519927;19140.161667199267;19150.659468799655;19124.97379279037;19124.21459599299;18973.916596788753;19146.78597119625;
46320.16699999154;19138.991703996533;19144.102975999413;19079.36250717821;19104.82414558741;19125.253466393246;19139.804946396085;19097.29919040991;19104.958694387435;19123.515895989938;19126.25015839471;19056.95751357319;19140.512832796223;19145.990810396284;19057.45112957329;19150.597692799653;19140.22756159927;19140.139015999266;19150.638876799654;19124.952180790366;19124.178575992984;18973.71063358874;19146.739905596234;
46380.0689999915;19138.97009199653;19144.08032479941;19079.24376957818;19104.74309278739;19125.16701839323;19139.790538396082;19097.215907209924;19104.90317278742;19123.494283989934;19126.192526394698;19056.799473573148;19140.49842479622;19145.95232239627;19057.329140773258;19150.583278399652;19140.20491039927;19140.108127999265;19150.628580799654;19124.890759990347;19124.15696399298;18973.46319678872;19146.71839359623;
46440.90899999146;19138.912459996518;19144.03914079941;19079.038732778125;19104.671351987374;19125.130998393222;19139.77613039608;19097.11340480994;19104.862337587412;19123.432863189915;19126.10607839468;19056.66209597311;19140.476812796216;19145.93081039627;19057.110939173202;19150.57092319965;19140.163726399267;19140.081358399264;19150.622403199653;19124.798528790318;19124.09933199297;18973.15858878871;19146.71071599623;
46500.20299999142;19138.87643999651;19144.00413439941;19078.856779178077;19104.60707678736;19125.07326639321;19139.761722396077;19097.00609760996;19104.8056559874;19123.340731989887;19126.019630394665;19056.443894373057;19140.44799679621;19145.923132796266;19056.932870373155;19150.56062719965;19140.128719999266;19140.040174399262;19150.612107199653;19124.70649759029;19124.063311992963;18972.839687988697;19146.68768319622;
46560.068999991374;19138.85624879651;19143.973246399408;19078.699899178035;19104.50980478734;19125.037346393205;19139.747314396074;19096.908400009976;19104.76529438739;19123.24860078986;19125.93318239465;19056.26629917301;19140.426384796207;19145.884644796253;19056.770190373114;19150.54415359965;19140.097831999265;19140.00516799926;19150.605929599653;19124.614366390262;19124.04169999296;18972.549372788686;19146.68000559622;
46620.202999991365;19138.834636796506;19143.942358399407;19078.541859177993;19104.406455987315;19124.979614393193;19139.73290639607;19096.801550409993;19104.708139187376;19123.212580789852;19125.846734394632;19056.123647972974;19140.3831607962;19145.86313279625;19056.551515173058;19150.52562079965;19140.056647999263;19139.97839839926;19150.595633599653;19124.522235190234;19123.984067992948;18972.231876788668;19146.656972796212;
46681.45699999136;19138.813024796502;19143.925884799406;19078.45634717797;19104.318267187296;19124.943694393187;19139.71849839607;19096.723987210004;19104.66777758737;19123.190968789848;19125.81308239463;19056.04504317295;19140.33983679619;19145.855455196248;19056.36956157301;19150.51120639965;19140.02164159926;19139.96192479926;19150.589455999652;19124.486215190227;19123.89761999293;18972.00154238864;19146.64929519621;
46740.068999991345;19138.791412796498;19143.913529599406;19078.394291177952;19104.187492787263;19124.886062393176;19139.704090396066;19096.645051210016;19104.63546718736;19123.169356789844;19125.79289119463;19055.92630557292;19140.296712796182;19145.816967196235;19056.21152157297;19150.48855519965;19139.99075359926;19139.93927359926;19150.583278399652;19124.464603190223;19123.811171992915;18971.76699358863;19146.641617596208;
46800.06899999132;19138.769800796494;19143.890878399405;19078.28407837792;19104.039796787227;19124.79961439316;19139.689682396063;19096.547582410032;19104.595105587352;19123.14774478984;19125.73525919462;19055.76826557288;19140.253488796174;19145.77090159622;19056.053481572926;19150.463844799648;19139.95986559926;19139.908385599258;19150.57710079965;19124.44299119022;19123.7247239929;18971.477380788612;19146.633939996205;
